"<div style=""text-align: left;"">LeetCode 54. 螺旋矩阵</div>","<div style=""text-align: left;"">思路：模拟<br>- 时间复杂度：O(mn)<br>- 空间复杂度：O(1)<br>- 思路：按照右、下、左、上的顺序遍历，使用边界控制<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    vector&lt;int&gt; spiralOrder(vector&lt;vector&lt;int&gt;&gt;&amp; matrix) {<br>        vector&lt;int&gt; result;<br>        int top = 0, bottom = matrix.size() - 1;<br>        int left = 0, right = matrix[0].size() - 1;<br>        <br>        while (top &lt;= bottom &amp;&amp; left &lt;= right) {<br>            // 右<br>            for (int j = left; j &lt;= right; j++) {<br>                result.push_back(matrix[top][j]);<br>            }<br>            top++;<br>            <br>            // 下<br>            for (int i = top; i &lt;= bottom; i++) {<br>                result.push_back(matrix[i][right]);<br>            }<br>            right--;<br>            <br>            // 左<br>            if (top &lt;= bottom) {<br>                for (int j = right; j &gt;= left; j--) {<br>                    result.push_back(matrix[bottom][j]);<br>                }<br>                bottom--;<br>            }<br>            <br>            // 上<br>            if (left &lt;= right) {<br>                for (int i = bottom; i &gt;= top; i--) {<br>                    result.push_back(matrix[i][left]);<br>                }<br>                left++;<br>            }<br>        }<br>        <br>        return result;<br>    }<br>};<br></code></pre></div>",数组-矩阵
"<div style=""text-align: left;"">LeetCode 59. 螺旋矩阵 II</div>","<div style=""text-align: left;"">思路：模拟<br>- 时间复杂度：O(n²)<br>- 空间复杂度：O(1)<br>- 思路：按照右、下、左、上的顺序填充数字<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    vector&lt;vector&lt;int&gt;&gt; generateMatrix(int n) {<br>        vector&lt;vector&lt;int&gt;&gt; matrix(n, vector&lt;int&gt;(n, 0));<br>        int num = 1;<br>        int top = 0, bottom = n - 1, left = 0, right = n - 1;<br>        <br>        while (num &lt;= n * n) {<br>            // 右<br>            for (int j = left; j &lt;= right; j++) {<br>                matrix[top][j] = num++;<br>            }<br>            top++;<br>            <br>            // 下<br>            for (int i = top; i &lt;= bottom; i++) {<br>                matrix[i][right] = num++;<br>            }<br>            right--;<br>            <br>            // 左<br>            for (int j = right; j &gt;= left; j--) {<br>                matrix[bottom][j] = num++;<br>            }<br>            bottom--;<br>            <br>            // 上<br>            for (int i = bottom; i &gt;= top; i--) {<br>                matrix[i][left] = num++;<br>            }<br>            left++;<br>        }<br>        <br>        return matrix;<br>    }<br>};<br></code></pre></div>",数组-矩阵
"<div style=""text-align: left;"">LeetCode 56. 合并区间</div>","<div style=""text-align: left;"">思路：排序+合并<br>- 时间复杂度：O(nlogn)<br>- 空间复杂度：O(1)（不考虑结果数组）<br>- 思路：先按起始位置排序，然后合并重叠的区间<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    vector&lt;vector&lt;int&gt;&gt; merge(vector&lt;vector&lt;int&gt;&gt;&amp; intervals) {<br>        sort(intervals.begin(), intervals.end());<br>        <br>        vector&lt;vector&lt;int&gt;&gt; result;<br>        for (auto&amp; interval : intervals) {<br>            if (result.empty() || result.back()[1] &lt; interval[0]) {<br>                result.push_back(interval);<br>            } else {<br>                result.back()[1] = max(result.back()[1], interval[1]);<br>            }<br>        }<br>        <br>        return result;<br>    }<br>};<br></code></pre></div>",数组-贪心
"<div style=""text-align: left;"">LeetCode 57. 插入区间</div>","<div style=""text-align: left;"">思路：一次遍历<br>- 时间复杂度：O(n)<br>- 空间复杂度：O(1)<br>- 思路：找到插入位置，合并重叠区间<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    vector&lt;vector&lt;int&gt;&gt; insert(vector&lt;vector&lt;int&gt;&gt;&amp; intervals, vector&lt;int&gt;&amp; newInterval) {<br>        vector&lt;vector&lt;int&gt;&gt; result;<br>        int i = 0;<br>        <br>        // 添加所有在新区间之前的区间<br>        while (i &lt; intervals.size() &amp;&amp; intervals[i][1] &lt; newInterval[0]) {<br>            result.push_back(intervals[i++]);<br>        }<br>        <br>        // 合并重叠区间<br>        while (i &lt; intervals.size() &amp;&amp; intervals[i][0] &lt;= newInterval[1]) {<br>            newInterval[0] = min(newInterval[0], intervals[i][0]);<br>            newInterval[1] = max(newInterval[1], intervals[i][1]);<br>            i++;<br>        }<br>        result.push_back(newInterval);<br>        <br>        // 添加剩余的区间<br>        while (i &lt; intervals.size()) {<br>            result.push_back(intervals[i++]);<br>        }<br>        <br>        return result;<br>    }<br>};<br></code></pre></div>",数组-贪心
"<div style=""text-align: left;"">LeetCode 206. 反转链表</div>","<div style=""text-align: left;"">思路1：迭代<br>- 时间复杂度：O(n)<br>- 空间复杂度：O(1)<br>- 思路：使用三个指针，逐个反转节点<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* reverseList(ListNode* head) {<br>        ListNode* prev = nullptr;<br>        ListNode* curr = head;<br>        <br>        while (curr) {<br>            ListNode* next = curr-&gt;next;<br>            curr-&gt;next = prev;<br>            prev = curr;<br>            curr = next;<br>        }<br>        <br>        return prev;<br>    }<br>};<br></code></pre><br><br>思路2：递归<br>- 时间复杂度：O(n)<br>- 空间复杂度：O(n)<br>- 思路：递归反转后面的链表，然后反转当前节点<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* reverseList(ListNode* head) {<br>        if (!head || !head-&gt;next) return head;<br>        <br>        ListNode* newHead = reverseList(head-&gt;next);<br>        head-&gt;next-&gt;next = head;<br>        head-&gt;next = nullptr;<br>        <br>        return newHead;<br>    }<br>};<br></code></pre></div>",链表
"<div style=""text-align: left;"">LeetCode 24. 两两交换链表中的节点</div>","<div style=""text-align: left;"">思路1：递归<br>- 时间复杂度：O(n)<br>- 空间复杂度：O(n)<br>- 思路：递归交换每两个节点<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* swapPairs(ListNode* head) {<br>        if (!head || !head-&gt;next) return head;<br>        <br>        ListNode* first = head;<br>        ListNode* second = head-&gt;next;<br>        <br>        first-&gt;next = swapPairs(second-&gt;next);<br>        second-&gt;next = first;<br>        <br>        return second;<br>    }<br>};<br></code></pre><br><br>思路2：迭代<br>- 时间复杂度：O(n)<br>- 空间复杂度：O(1)<br>- 思路：使用虚拟头节点，逐个交换相邻节点<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* swapPairs(ListNode* head) {<br>        ListNode* dummy = new ListNode(0);<br>        dummy-&gt;next = head;<br>        ListNode* prev = dummy;<br>        <br>        while (prev-&gt;next &amp;&amp; prev-&gt;next-&gt;next) {<br>            ListNode* first = prev-&gt;next;<br>            ListNode* second = prev-&gt;next-&gt;next;<br>            <br>            prev-&gt;next = second;<br>            first-&gt;next = second-&gt;next;<br>            second-&gt;next = first;<br>            <br>            prev = first;<br>        }<br>        <br>        return dummy-&gt;next;<br>    }<br>};<br></code></pre></div>",链表
"<div style=""text-align: left;"">LeetCode 25. K个一组翻转链表</div>","<div style=""text-align: left;"">思路：递归+迭代<br>- 时间复杂度：O(n)<br>- 空间复杂度：O(1)<br>- 思路：先检查是否有k个节点，然后翻转这k个节点，递归处理后续节点<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* reverseKGroup(ListNode* head, int k) {<br>        ListNode* curr = head;<br>        int count = 0;<br>        <br>        // 检查是否有k个节点<br>        while (curr &amp;&amp; count &lt; k) {<br>            curr = curr-&gt;next;<br>            count++;<br>        }<br>        <br>        if (count == k) {<br>            // 递归处理后续节点<br>            curr = reverseKGroup(curr, k);<br>            <br>            // 翻转当前k个节点<br>            while (count &gt; 0) {<br>                ListNode* next = head-&gt;next;<br>                head-&gt;next = curr;<br>                curr = head;<br>                head = next;<br>                count--;<br>            }<br>            head = curr;<br>        }<br>        <br>        return head;<br>    }<br>};<br></code></pre></div>",链表
"<div style=""text-align: left;"">LeetCode 61. 旋转链表</div>","<div style=""text-align: left;"">思路：闭合为环<br>- 时间复杂度：O(n)<br>- 空间复杂度：O(1)<br>- 思路：先找到链表长度，将链表闭合为环，然后找到新的头节点<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* rotateRight(ListNode* head, int k) {<br>        if (!head || !head-&gt;next || k == 0) return head;<br>        <br>        // 计算链表长度并找到尾节点<br>        int n = 1;<br>        ListNode* tail = head;<br>        while (tail-&gt;next) {<br>            tail = tail-&gt;next;<br>            n++;<br>        }<br>        <br>        // 闭合为环<br>        tail-&gt;next = head;<br>        <br>        // 找到新的尾节点<br>        k = k % n;<br>        for (int i = 0; i &lt; n - k; i++) {<br>            tail = tail-&gt;next;<br>        }<br>        <br>        // 断开环<br>        ListNode* newHead = tail-&gt;next;<br>        tail-&gt;next = nullptr;<br>        <br>        return newHead;<br>    }<br>};<br></code></pre></div>",链表
"<div style=""text-align: left;"">LeetCode 83. 删除排序链表中的重复元素</div>","<div style=""text-align: left;"">思路：一次遍历<br>- 时间复杂度：O(n)<br>- 空间复杂度：O(1)<br>- 思路：遍历链表，如果当前节点和下一个节点值相同，则删除下一个节点<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* deleteDuplicates(ListNode* head) {<br>        ListNode* curr = head;<br>        while (curr &amp;&amp; curr-&gt;next) {<br>            if (curr-&gt;val == curr-&gt;next-&gt;val) {<br>                curr-&gt;next = curr-&gt;next-&gt;next;<br>            } else {<br>                curr = curr-&gt;next;<br>            }<br>        }<br>        return head;<br>    }<br>};<br></code></pre></div>",链表
"<div style=""text-align: left;"">LeetCode 92. 反转链表 II</div>","<div style=""text-align: left;"">思路：一次遍历<br>- 时间复杂度：O(n)<br>- 空间复杂度：O(1)<br>- 思路：找到需要反转的区间，然后反转这部分链表<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* reverseBetween(ListNode* head, int left, int right) {<br>        ListNode* dummy = new ListNode(0);<br>        dummy-&gt;next = head;<br>        ListNode* prev = dummy;<br>        <br>        // 找到left位置的前一个节点<br>        for (int i = 0; i &lt; left - 1; i++) {<br>            prev = prev-&gt;next;<br>        }<br>        <br>        // 反转从left到right的节点<br>        ListNode* curr = prev-&gt;next;<br>        for (int i = 0; i &lt; right - left; i++) {<br>            ListNode* next = curr-&gt;next;<br>            curr-&gt;next = next-&gt;next;<br>            next-&gt;next = prev-&gt;next;<br>            prev-&gt;next = next;<br>        }<br>        <br>        return dummy-&gt;next;<br>    }<br>};<br></code></pre></div>",链表
"<div style=""text-align: left;"">LeetCode 82. 删除排序链表中的重复元素 II</div>","<div style=""text-align: left;"">思路：一次遍历<br>- 时间复杂度：O(n)<br>- 空间复杂度：O(1)<br>- 思路：使用虚拟头节点，跳过所有重复的节点<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* deleteDuplicates(ListNode* head) {<br>        ListNode* dummy = new ListNode(0);<br>        dummy-&gt;next = head;<br>        ListNode* prev = dummy;<br>        <br>        while (head) {<br>            if (head-&gt;next &amp;&amp; head-&gt;val == head-&gt;next-&gt;val) {<br>                while (head-&gt;next &amp;&amp; head-&gt;val == head-&gt;next-&gt;val) {<br>                    head = head-&gt;next;<br>                }<br>                prev-&gt;next = head-&gt;next;<br>            } else {<br>                prev = prev-&gt;next;<br>            }<br>            head = head-&gt;next;<br>        }<br>        <br>        return dummy-&gt;next;<br>    }<br>};<br></code></pre></div>",链表
"<div style=""text-align: left;"">LeetCode 86. 分隔链表</div>","<div style=""text-align: left;"">思路：双链表<br>- 时间复杂度：O(n)<br>- 空间复杂度：O(1)<br>- 思路：创建两个链表，分别存储小于x和大于等于x的节点<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* partition(ListNode* head, int x) {<br>        ListNode* small = new ListNode(0);<br>        ListNode* large = new ListNode(0);<br>        ListNode* smallHead = small;<br>        ListNode* largeHead = large;<br>        <br>        while (head) {<br>            if (head-&gt;val &lt; x) {<br>                small-&gt;next = head;<br>                small = small-&gt;next;<br>            } else {<br>                large-&gt;next = head;<br>                large = large-&gt;next;<br>            }<br>            head = head-&gt;next;<br>        }<br>        <br>        large-&gt;next = nullptr;<br>        small-&gt;next = largeHead-&gt;next;<br>        <br>        return smallHead-&gt;next;<br>    }<br>};<br></code></pre></div>",链表
"<div style=""text-align: left;"">LeetCode 23. 合并K个升序链表</div>","<div style=""text-align: left;"">思路1：顺序合并<br>- 时间复杂度：O(k²n)，k为链表数量，n为平均长度<br>- 空间复杂度：O(1)<br>- 思路：依次合并每个链表<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* mergeKLists(vector&lt;ListNode*&gt;&amp; lists) {<br>        if (lists.empty()) return nullptr;<br>        <br>        ListNode* result = lists[0];<br>        for (int i = 1; i &lt; lists.size(); i++) {<br>            result = mergeTwoLists(result, lists[i]);<br>        }<br>        return result;<br>    }<br>    <br>private:<br>    ListNode* mergeTwoLists(ListNode* l1, ListNode* l2) {<br>        ListNode* dummy = new ListNode(0);<br>        ListNode* curr = dummy;<br>        while (l1 &amp;&amp; l2) {<br>            if (l1-&gt;val &lt; l2-&gt;val) {<br>                curr-&gt;next = l1;<br>                l1 = l1-&gt;next;<br>            } else {<br>                curr-&gt;next = l2;<br>                l2 = l2-&gt;next;<br>            }<br>            curr = curr-&gt;next;<br>        }<br>        curr-&gt;next = l1 ? l1 : l2;<br>        return dummy-&gt;next;<br>    }<br>};<br></code></pre><br><br>思路2：分治合并<br>- 时间复杂度：O(kn×logk)<br>- 空间复杂度：O(logk)（递归栈）<br>- 思路：将k个链表两两合并，递归进行<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* mergeKLists(vector&lt;ListNode*&gt;&amp; lists) {<br>        return merge(lists, 0, lists.size() - 1);<br>    }<br>    <br>private:<br>    ListNode* merge(vector&lt;ListNode*&gt;&amp; lists, int left, int right) {<br>        if (left &gt; right) return nullptr;<br>        if (left == right) return lists[left];<br>        <br>        int mid = (left + right) / 2;<br>        return mergeTwoLists(merge(lists, left, mid), merge(lists, mid + 1, right));<br>    }<br>    <br>    ListNode* mergeTwoLists(ListNode* l1, ListNode* l2) {<br>        ListNode* dummy = new ListNode(0);<br>        ListNode* curr = dummy;<br>        while (l1 &amp;&amp; l2) {<br>            if (l1-&gt;val &lt; l2-&gt;val) {<br>                curr-&gt;next = l1;<br>                l1 = l1-&gt;next;<br>            } else {<br>                curr-&gt;next = l2;<br>                l2 = l2-&gt;next;<br>            }<br>            curr = curr-&gt;next;<br>        }<br>        curr-&gt;next = l1 ? l1 : l2;<br>        return dummy-&gt;next;<br>    }<br>};<br></code></pre><br><br>思路3：优先队列（堆）<br>- 时间复杂度：O(kn×logk)<br>- 空间复杂度：O(k)<br>- 思路：使用最小堆维护每个链表的当前节点<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* mergeKLists(vector&lt;ListNode*&gt;&amp; lists) {<br>        auto cmp = [](ListNode* a, ListNode* b) { return a-&gt;val &gt; b-&gt;val; };<br>        priority_queue&lt;ListNode*, vector&lt;ListNode*&gt;, decltype(cmp)&gt; pq(cmp);<br>        <br>        for (ListNode* list : lists) {<br>            if (list) pq.push(list);<br>        }<br>        <br>        ListNode* dummy = new ListNode(0);<br>        ListNode* curr = dummy;<br>        <br>        while (!pq.empty()) {<br>            ListNode* node = pq.top();<br>            pq.pop();<br>            curr-&gt;next = node;<br>            curr = curr-&gt;next;<br>            if (node-&gt;next) {<br>                pq.push(node-&gt;next);<br>            }<br>        }<br>        <br>        return dummy-&gt;next;<br>    }<br>};<br></code></pre></div>",链表-分治
"<div style=""text-align: left;"">LeetCode 19. 删除链表的倒数第N个结点</div>","<div style=""text-align: left;"">思路1：两次遍历<br>- 时间复杂度：O(L)，L为链表长度<br>- 空间复杂度：O(1)<br>- 思路：第一次遍历得到链表长度，第二次遍历删除倒数第n个节点<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* removeNthFromEnd(ListNode* head, int n) {<br>        int length = 0;<br>        ListNode* curr = head;<br>        while (curr) {<br>            length++;<br>            curr = curr-&gt;next;<br>        }<br>        <br>        if (n == length) {<br>            return head-&gt;next;<br>        }<br>        <br>        curr = head;<br>        for (int i = 0; i &lt; length - n - 1; i++) {<br>            curr = curr-&gt;next;<br>        }<br>        curr-&gt;next = curr-&gt;next-&gt;next;<br>        <br>        return head;<br>    }<br>};<br></code></pre><br><br>思路2：一次遍历（双指针）<br>- 时间复杂度：O(L)<br>- 空间复杂度：O(1)<br>- 思路：使用快慢指针，快指针先走n步，然后两个指针同时移动<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* removeNthFromEnd(ListNode* head, int n) {<br>        ListNode* dummy = new ListNode(0);<br>        dummy-&gt;next = head;<br>        ListNode* fast = dummy;<br>        ListNode* slow = dummy;<br>        <br>        // 快指针先走n+1步<br>        for (int i = 0; i &lt;= n; i++) {<br>            fast = fast-&gt;next;<br>        }<br>        <br>        // 快慢指针同时移动<br>        while (fast) {<br>            fast = fast-&gt;next;<br>            slow = slow-&gt;next;<br>        }<br>        <br>        slow-&gt;next = slow-&gt;next-&gt;next;<br>        return dummy-&gt;next;<br>    }<br>};<br></code></pre></div>",链表-双指针
"<div style=""text-align: left;"">LeetCode 2. 两数相加</div>","<div style=""text-align: left;"">思路：模拟加法<br>- 时间复杂度：O(max(m,n))<br>- 空间复杂度：O(1)（不考虑结果链表）<br>- 思路：同时遍历两个链表，逐位相加，处理进位<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* addTwoNumbers(ListNode* l1, ListNode* l2) {<br>        ListNode* dummy = new ListNode(0);<br>        ListNode* curr = dummy;<br>        int carry = 0;<br>        <br>        while (l1 || l2 || carry) {<br>            int sum = carry;<br>            if (l1) {<br>                sum += l1-&gt;val;<br>                l1 = l1-&gt;next;<br>            }<br>            if (l2) {<br>                sum += l2-&gt;val;<br>                l2 = l2-&gt;next;<br>            }<br>            carry = sum / 10;<br>            curr-&gt;next = new ListNode(sum % 10);<br>            curr = curr-&gt;next;<br>        }<br>        <br>        return dummy-&gt;next;<br>    }<br>};<br></code></pre></div>",链表-数学
"<div style=""text-align: left;"">LeetCode 21. 合并两个有序链表</div>","<div style=""text-align: left;"">思路1：迭代<br>- 时间复杂度：O(m+n)<br>- 空间复杂度：O(1)<br>- 思路：使用虚拟头节点，比较两个链表的节点值，逐个合并<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* mergeTwoLists(ListNode* list1, ListNode* list2) {<br>        ListNode* dummy = new ListNode(0);<br>        ListNode* curr = dummy;<br>        <br>        while (list1 &amp;&amp; list2) {<br>            if (list1-&gt;val &lt; list2-&gt;val) {<br>                curr-&gt;next = list1;<br>                list1 = list1-&gt;next;<br>            } else {<br>                curr-&gt;next = list2;<br>                list2 = list2-&gt;next;<br>            }<br>            curr = curr-&gt;next;<br>        }<br>        <br>        curr-&gt;next = list1 ? list1 : list2;<br>        return dummy-&gt;next;<br>    }<br>};<br></code></pre><br><br>思路2：递归<br>- 时间复杂度：O(m+n)<br>- 空间复杂度：O(m+n)（递归栈）<br>- 思路：递归地合并链表<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    ListNode* mergeTwoLists(ListNode* list1, ListNode* list2) {<br>        if (!list1) return list2;<br>        if (!list2) return list1;<br>        <br>        if (list1-&gt;val &lt; list2-&gt;val) {<br>            list1-&gt;next = mergeTwoLists(list1-&gt;next, list2);<br>            return list1;<br>        } else {<br>            list2-&gt;next = mergeTwoLists(list1, list2-&gt;next);<br>            return list2;<br>        }<br>    }<br>};<br></code></pre></div>",链表-递归
"<div style=""text-align: left;"">LeetCode 14. 最长公共前缀</div>","<div style=""text-align: left;"">思路1：横向扫描<br>- 时间复杂度：O(mn)，m为字符串平均长度，n为字符串数量<br>- 空间复杂度：O(1)<br>- 思路：依次比较每个字符串与第一个字符串的公共前缀<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    string longestCommonPrefix(vector&lt;string&gt;&amp; strs) {<br>        if (strs.empty()) return &quot;&quot;;<br>        <br>        string prefix = strs[0];<br>        for (int i = 1; i &lt; strs.size(); i++) {<br>            while (strs[i].find(prefix) != 0) {<br>                prefix = prefix.substr(0, prefix.length() - 1);<br>                if (prefix.empty()) return &quot;&quot;;<br>            }<br>        }<br>        return prefix;<br>    }<br>};<br></code></pre><br><br>思路2：纵向扫描<br>- 时间复杂度：O(mn)<br>- 空间复杂度：O(1)<br>- 思路：从第一个字符开始，逐列比较所有字符串<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    string longestCommonPrefix(vector&lt;string&gt;&amp; strs) {<br>        if (strs.empty()) return &quot;&quot;;<br>        <br>        for (int i = 0; i &lt; strs[0].length(); i++) {<br>            char c = strs[0][i];<br>            for (int j = 1; j &lt; strs.size(); j++) {<br>                if (i &gt;= strs[j].length() || strs[j][i] != c) {<br>                    return strs[0].substr(0, i);<br>                }<br>            }<br>        }<br>        return strs[0];<br>    }<br>};<br></code></pre><br><br>思路3：分治法<br>- 时间复杂度：O(mn)<br>- 空间复杂度：O(mlogn)<br>- 思路：将字符串数组分成两部分，分别求公共前缀，然后合并<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    string longestCommonPrefix(vector&lt;string&gt;&amp; strs) {<br>        if (strs.empty()) return &quot;&quot;;<br>        return longestCommonPrefix(strs, 0, strs.size() - 1);<br>    }<br>    <br>private:<br>    string longestCommonPrefix(vector&lt;string&gt;&amp; strs, int left, int right) {<br>        if (left == right) return strs[left];<br>        <br>        int mid = (left + right) / 2;<br>        string leftPrefix = longestCommonPrefix(strs, left, mid);<br>        string rightPrefix = longestCommonPrefix(strs, mid + 1, right);<br>        return commonPrefix(leftPrefix, rightPrefix);<br>    }<br>    <br>    string commonPrefix(string left, string right) {<br>        int minLen = min(left.length(), right.length());<br>        for (int i = 0; i &lt; minLen; i++) {<br>            if (left[i] != right[i]) {<br>                return left.substr(0, i);<br>            }<br>        }<br>        return left.substr(0, minLen);<br>    }<br>};<br></code></pre></div>",字符串
"<div style=""text-align: left;"">LeetCode 28. 实现 strStr()</div>","<div style=""text-align: left;"">思路1：暴力匹配<br>- 时间复杂度：O(mn)<br>- 空间复杂度：O(1)<br>- 思路：逐个比较每个位置<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    int strStr(string haystack, string needle) {<br>        int m = haystack.length(), n = needle.length();<br>        for (int i = 0; i &lt;= m - n; i++) {<br>            int j = 0;<br>            while (j &lt; n &amp;&amp; haystack[i + j] == needle[j]) j++;<br>            if (j == n) return i;<br>        }<br>        return -1;<br>    }<br>};<br></code></pre><br><br>思路2：KMP算法<br>- 时间复杂度：O(m+n)<br>- 空间复杂度：O(n)<br>- 思路：使用KMP算法的next数组优化匹配过程<br><br><pre><code style=""white-space: pre; font-family: monospace; text-align: left; display: block; background-color: #f5f5f5; padding: 10px; border-radius: 4px; overflow-x: auto;"">class Solution {<br>public:<br>    int strStr(string haystack, string needle) {<br>        if (needle.empty()) return 0;<br>        <br>        vector&lt;int&gt; next = getNext(needle);<br>        int i = 0, j = 0;<br>        <br>        while (i &lt; haystack.length() &amp;&amp; j &lt; needle.length()) {<br>            if (j == -1 || haystack[i] == needle[j]) {<br>                i++;<br>                j++;<br>            } else {<br>                j = next[j];<br>            }<br>        }<br>        <br>        return j == needle.length() ? i - j : -1;<br>    }<br>    <br>private:<br>    vector&lt;int&gt; getNext(string&amp; pattern) {<br>        int n = pattern.length();<br>        vector&lt;int&gt; next(n, -1);<br>        int i = 0, j = -1;<br>        <br>        while (i &lt; n - 1) {<br>            if (j == -1 || pattern[i] == pattern[j]) {<br>                i++;<br>                j++;<br>                next[i] = j;<br>            } else {<br>                j = next[j];<br>            }<br>        }<br>        <br>        return next;<br>    }<br>};<br></code></pre></div>",字符串-KMP
